"gameid","url","league","split","date","week","game","patchno","playerid","side","position","player","team","champion","ban1","ban2","ban3","ban4","ban5","gamelength","result","k","d","a","teamkills","teamdeaths","doubles","triples","quadras","pentas","fb","fbassist","fbvictim","fbtime","kpm","okpm","ckpm","fd","fdtime","teamdragkills","oppdragkills","elementals","oppelementals","firedrakes","waterdrakes","earthdrakes","airdrakes","elders","oppelders","herald","heraldtime","ft","fttime","firstmidouter","firsttothreetowers","teamtowerkills","opptowerkills","fbaron","fbarontime","teambaronkills","oppbaronkills","dmgtochamps","dmgtochampsperminute","dmgshare","earnedgoldshare","wards","wpm","wardshare","wardkills","wcpm","visionwards","visionwardbuys","visiblewardclearrate","invisiblewardclearrate","totalgold","earnedgpm","goldspent","gspd","minionkills","monsterkills","monsterkillsownjungle","monsterkillsenemyjungle","cspm","goldat10","oppgoldat10","gdat10","goldat15","oppgoldat15","gdat15","xpat10","oppxpat10","xpdat10","csat10","oppcsat10","csdat10","csat15","oppcsat15","csdat15"
"1071461","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071461?gameHash=c4ed567015cd4f3e&tab=overview","WC","2019-W","43755.287708333","G","5.1","9.19","7","Red","Jungle","Tian","Funplus Phoenix","Gragas","Pantheon","Akali","Yuumi","Elise","Karthus","28.65","1","5","1","6","20","6","0","0","0","0","0","0","0","8.0241833333333","0.17452006980803","0","0.90750436300175","1","10.977283333333","3","0","3","0","1","1","0","1","0","0","0","","1","11.895466666667","1","1","7","2","1","26.783416666667","1","0","10717","374.06631762653","0.16454530100874","0.17480709460453","33","1.151832460733","0.26829268292683","9","0.31413612565445","15","15"," "," ","10914","248.92286212914","9975","0.16847826086957","41","134","93","4","6.108202443281","3493","3454","39","5761","5389","372","3903","3765","138","65","65","0","108","105","3"
"1071461","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071461?gameHash=c4ed567015cd4f3e&tab=overview","WC","2019-W","43755.287708333","G","5.1","9.19","8","Red","Middle","Doinb","Funplus Phoenix","Malphite","Pantheon","Akali","Yuumi","Elise","Karthus","28.65","1","3","1","9","20","6","1","0","0","0","1","0","0","8.0241833333333","0.10471204188482","0.13961605584642","0.90750436300175","0","10.977283333333","3","0","0","0","0","0","0","0","0","0","0","","1","11.895466666667","1","1","7","2","1","26.783416666667","1","0","11187","390.47120418848","0.17176152676913","0.20473561911112","16","0.55846422338569","0.13008130081301","3","0.10471204188482","5","5"," "," ","12135","291.54066317627","11455","0.00043658589827549","233","12","9","0","8.5514834205934","3639","4099","-460","5729","6450","-721","4623","5003","-380","80","82","-2","124","127","-3"
"1071461","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071461?gameHash=c4ed567015cd4f3e&tab=overview","WC","2019-W","43755.287708333","G","5.1","9.19","9","Red","ADC","Lwx","Funplus Phoenix","Kai'Sa","Pantheon","Akali","Yuumi","Elise","Karthus","28.65","1","6","1","7","20","6","0","0","0","0","0","1","0","8.0241833333333","0.20942408376963","0.034904013961606","0.90750436300175","0","10.977283333333","3","0","0","0","0","0","0","0","0","0","0","","1","11.895466666667","1","1","7","2","1","26.783416666667","1","0","18465","644.50261780105","0.28350555035237","0.28226544958968","10","0.34904013961606","0.08130081300813","10","0.34904013961606","4","4"," "," ","15298","401.94205933682","13600","0.37037037037037","272","29","26","0","10.506108202443","3897","3575","322","6949","5287","1662","3708","3522","186","97","73","24","166","123","43"
"1071461","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071461?gameHash=c4ed567015cd4f3e&tab=overview","WC","2019-W","43755.287708333","G","5.1","9.19","10","Red","Support","Crisp","Funplus Phoenix","Nautilus","Pantheon","Akali","Yuumi","Elise","Karthus","28.65","1","4","1","10","20","6","1","0","0","0","0","1","0","8.0241833333333","0.13961605584642","0.034904013961606","0.90750436300175","0","10.977283333333","3","0","0","0","0","0","0","0","0","0","0","","1","11.895466666667","1","1","7","2","1","26.783416666667","1","0","5622","196.23036649215","0.086318343031736","0.12112694008412","51","1.7801047120419","0.41463414634146","9","0.31413612565445","16","19"," "," ","8724","172.48307155323","7525","0.22140221402214","62","0","0","0","2.1640488656195","2592","1984","608","4298","3271","1027","2767","2501","266","13","15","-2","32","24","8"
"1071461","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071461?gameHash=c4ed567015cd4f3e&tab=overview","WC","2019-W","43755.287708333","G","5.1","9.19","100","Blue","Team","Team","GAM Esports"," ","Xayah","Ryze","Kayle","Syndra","LeBlanc","28.65","0","6","20","16","6","20"," "," "," "," ","0","0","1","8.0241833333333","0.20942408376963","0.69808027923211","0.90750436300175","0","10.977283333333","0","3","0","3","0","0","0","0","0","0","1","14.813283333333","0","11.895466666667","0","0","2","7","0","26.783416666667","0","1","37547","1310.5410122164"," "," ","83","2.8970331588133","1","48","1.6753926701571","32","37","0.43396226415094","0.33962264150943","46801","973.44502617801","44885","-0.18045463297964","784","174","120","8","33.438045375218","16718","16914","-196","25827","28153","-2326","19458","19442","16","328","326","2","518","546","-28"
"1071461","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071461?gameHash=c4ed567015cd4f3e&tab=overview","WC","2019-W","43755.287708333","G","5.1","9.19","200","Red","Team","Team","Funplus Phoenix"," ","Pantheon","Akali","Yuumi","Elise","Karthus","28.65","1","20","6","43","20","6"," "," "," "," ","1","1","0","8.0241833333333","0.69808027923211","0.20942408376963","0.90750436300175","1","10.977283333333","3","0","3","0","1","1","0","1","0","0","0","14.813283333333","1","11.895466666667","1","1","7","2","1","26.783416666667","1","0","65131","2273.3333333333"," "," ","123","4.2931937172775","1","35","1.2216404886562","44","47","0.55882352941176","0.3265306122449","59709","1423.9860383944","53788","0.18045463297964","846","181","133","4","35.846422338569","16914","16718","196","28153","25827","2326","19442","19458","-16","326","328","-2","546","518","28"
"1071479","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071479?gameHash=4a98dec9dbc325ab","WC","2019-W","43755.361875","G","5.2","9.19","1","Blue","Top","Rest","J Team","Kled","Gangplank","Qiyana","Nautilus","Tristana","Akali","28.483333333333","0","2","4","1","5","13","0","0","0","0","0","0","1","1.9024","0.070216500877706","0.035108250438853","0.63194850789936","0","10.028266666667","0","3","0","1","0","0","0","0","0","0","0","","0","14.287266666667","0","0","2","10","0","24.502083333333","0","1","5061","177.68285547104","0.14842948059947","0.20254055759427","9","0.31597425394968","0.09","3","0.10532475131656","1","1"," "," ","8641","171.29455822118","8625","-0.18659658344284","173","11","10","0","6.459918080749","3007","3392","-385","4354","6379","-2025","4257","4593","-336","73","89","-16","111","149","-38"
"1071479","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071479?gameHash=4a98dec9dbc325ab","WC","2019-W","43755.361875","G","5.2","9.19","2","Blue","Jungle","Hana","J Team","Jarvan IV","Gangplank","Qiyana","Nautilus","Tristana","Akali","28.483333333333","0","1","2","4","5","13","0","0","0","0","0","0","0","1.9024","0.035108250438853","0.070216500877706","0.63194850789936","0","10.028266666667","0","3","0","1","0","0","0","0","0","0","0","","0","14.287266666667","0","0","2","10","0","24.502083333333","0","1","4161","146.08543007607","0.12203419655688","0.15363897514239","10","0.35108250438853","0.1","13","0.45640725570509","8","9"," "," ","7463","129.93703920421","7475","-0.055284552845528","13","99","67","12","3.9321240491516","2877","3486","-609","4374","4956","-582","2982","3484","-502","55","59","-4","81","83","-2"
"1071479","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071479?gameHash=4a98dec9dbc325ab","WC","2019-W","43755.361875","G","5.2","9.19","3","Blue","Middle","FoFo","J Team","Kayle","Gangplank","Qiyana","Nautilus","Tristana","Akali","28.483333333333","0","1","3","2","5","13","0","0","0","0","0","0","0","1.9024","0.035108250438853","0.24575775307197","0.63194850789936","0","10.028266666667","0","3","0","1","0","0","0","0","0","0","0","","0","14.287266666667","0","0","2","10","0","24.502083333333","0","1","8805","309.1281451141","0.25823386221662","0.27585141889311","12","0.42129900526624","0.12","6","0.21064950263312","3","3"," "," ","10407","233.2957284962","9250","-0.034528552456839","249","16","16","0","9.3036863662961","3235","3387","-152","5138","5378","-240","4728","4394","334","84","80","4","148","130","18"
"1071479","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071479?gameHash=4a98dec9dbc325ab","WC","2019-W","43755.361875","G","5.2","9.19","4","Blue","ADC","Lilv","J Team","Xayah","Gangplank","Qiyana","Nautilus","Tristana","Akali","28.483333333333","0","0","1","4","5","13","0","0","0","0","0","0","0","1.9024","0","0.10532475131656","0.63194850789936","0","10.028266666667","0","3","0","0","0","0","0","0","0","0","0","","0","14.287266666667","0","0","2","10","0","24.502083333333","0","1","14021","492.25277940316","0.41120919729008","0.29743785596865","13","0.45640725570509","0.13","6","0.21064950263312","4","4"," "," ","10927","251.5520187244","11050","0.082449941107185","249","34","28","0","9.9356348741954","3198","3416","-218","5226","5258","-32","3240","3372","-132","83","90","-7","147","142","5"
"1071479","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071479?gameHash=4a98dec9dbc325ab","WC","2019-W","43755.361875","G","5.2","9.19","5","Blue","Support","Koala","J Team","Alistar","Gangplank","Qiyana","Nautilus","Tristana","Akali","28.483333333333","0","1","3","2","5","13","0","0","0","0","0","0","0","1.9024","0.035108250438853","0","0.63194850789936","0","10.028266666667","0","3","0","0","0","0","0","0","0","0","0","","0","14.287266666667","0","0","2","10","0","24.502083333333","0","1","2049","71.93680514921","0.06009326333695","0.070531192401574","56","1.9660620245758","0.56","8","0.28086600351083","18","18"," "," ","5461","59.650321825629","5050","-0.26980728051392","26","0","0","0","0.91281451141018","2021","2144","-123","3280","3011","269","2773","2404","369","16","1","15","20","6","14"
"1071479","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071479?gameHash=4a98dec9dbc325ab","WC","2019-W","43755.361875","G","5.2","9.19","6","Red","Top","Vizicsacsi","Splyce","Gnar","Pantheon","Syndra","Rakan","Blitzcrank","Morgana","28.483333333333","1","1","1","10","13","5","0","0","0","0","0","1","0","1.9024","0.035108250438853","0.070216500877706","0.63194850789936","0","10.028266666667","3","0","1","0","0","1","0","0","0","0","1","","1","14.287266666667","1","1","10","2","1","24.502083333333","1","0","14575","511.70275014628","0.27495849683067","0.23137863251214","12","0.42129900526624","0.11881188118812","7","0.24575775307197","3","4"," "," ","12025","290.10087770626","10400","0.18659658344284","220","13","3","4","8.1802223522528","3392","3007","385","6379","4354","2025","4593","4257","336","89","73","16","149","111","38"
"1071479","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071479?gameHash=4a98dec9dbc325ab","WC","2019-W","43755.361875","G","5.2","9.19","7","Red","Jungle","Xerxe","Splyce","Gragas","Pantheon","Syndra","Rakan","Blitzcrank","Morgana","28.483333333333","1","2","0","8","13","5","0","0","0","0","1","0","0","1.9024","0.070216500877706","0.035108250438853","0.63194850789936","1","10.028266666667","3","0","1","0","0","0","1","0","0","0","1","","1","14.287266666667","1","1","10","2","1","24.502083333333","1","0","7572","265.839672323","0.14284636281316","0.16507076013239","32","1.1234640140433","0.31683168316832","21","0.73727325921592","6","6"," "," ","9657","206.96454066706","7900","0.055284552845528","33","105","58","11","4.8449385605617","3486","2877","609","4956","4374","582","3484","2982","502","59","55","4","83","81","2"
"1071479","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071479?gameHash=4a98dec9dbc325ab","WC","2019-W","43755.361875","G","5.2","9.19","8","Red","Middle","Humanoid","Splyce","Cassiopeia","Pantheon","Syndra","Rakan","Blitzcrank","Morgana","28.483333333333","1","7","2","3","13","5","1","1","0","0","0","0","0","1.9024","0.24575775307197","0.035108250438853","0.63194850789936","0","10.028266666667","3","0","1","0","0","1","0","0","0","0","1","","1","14.287266666667","1","1","10","2","1","24.502083333333","1","0","15357","539.15740198947","0.28971098702083","0.25610407647807","13","0.45640725570509","0.12871287128713","2","0.070216500877706","5","5"," "," ","12908","321.10146284377","9575","0.034528552456839","226","29","21","0","8.9526038619075","3387","3235","152","5378","5138","240","4394","4728","-334","80","84","-4","130","148","-18"
"1071479","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071479?gameHash=4a98dec9dbc325ab","WC","2019-W","43755.361875","G","5.2","9.19","9","Red","ADC","Kobbe","Splyce","Kai'Sa","Pantheon","Syndra","Rakan","Blitzcrank","Morgana","28.483333333333","1","3","0","5","13","5","1","0","0","0","0","0","0","1.9024","0.10532475131656","0","0.63194850789936","0","10.028266666667","3","0","0","0","0","0","0","0","0","0","1","","1","14.287266666667","1","1","10","2","1","24.502083333333","1","0","12999","456.37214745465","0.24522713552671","0.25809219258405","8","0.28086600351083","0.079207920792079","5","0.17554125219427","1","1"," "," ","12979","323.59414862493","10175","-0.082449941107185","272","16","12","0","10.11117612639","3416","3198","218","5258","5226","32","3372","3240","132","90","83","7","142","147","-5"
"1071479","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071479?gameHash=4a98dec9dbc325ab","WC","2019-W","43755.361875","G","5.2","9.19","10","Red","Support","Norskeren","Splyce","Thresh","Pantheon","Syndra","Rakan","Blitzcrank","Morgana","28.483333333333","1","0","2","8","13","5","0","0","0","0","0","0","0","1.9024","0","0.035108250438853","0.63194850789936","0","10.028266666667","3","0","0","0","0","0","0","0","0","0","1","","1","14.287266666667","1","1","10","2","1","24.502083333333","1","0","2505","87.946167349327","0.047257017808633","0.089354338293356","36","1.2638970157987","0.35643564356436","14","0.49151550614394","9","11"," "," ","6953","112.0318314804","6625","0.26980728051392","15","0","0","0","0.5266237565828","2144","2021","123","3011","3280","-269","2404","2773","-369","1","16","-15","6","20","-14"
"1071479","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071479?gameHash=4a98dec9dbc325ab","WC","2019-W","43755.361875","G","5.2","9.19","100","Blue","Team","Team","J Team"," ","Gangplank","Qiyana","Nautilus","Tristana","Akali","28.483333333333","0","5","13","13","5","13"," "," "," "," ","0","0","1","1.9024","0.17554125219427","0.45640725570509","0.63194850789936","0","10.028266666667","0","3","0","3","0","0","0","0","0","0","0","13.994433333333","0","14.287266666667","0","0","2","10","0","24.502083333333","0","1","34097","1197.0860152136"," "," ","100","3.5108250438853","1","36","1.2638970157987","34","35","0.33333333333333","0.3469387755102","42899","845.72966647162","41450","-0.07489114658926","710","160","121","12","30.544177881802","14338","15825","-1487","22372","24982","-2610","17980","18247","-267","311","319","-8","507","510","-3"
"1071479","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071479?gameHash=4a98dec9dbc325ab","WC","2019-W","43755.361875","G","5.2","9.19","200","Red","Team","Team","Splyce"," ","Pantheon","Syndra","Rakan","Blitzcrank","Morgana","28.483333333333","1","13","5","34","13","5"," "," "," "," ","1","1","0","1.9024","0.45640725570509","0.17554125219427","0.63194850789936","1","10.028266666667","3","0","3","0","0","2","1","0","0","0","1","13.994433333333","1","14.287266666667","1","1","10","2","1","24.502083333333","1","0","53008","1861.0181392627"," "," ","101","3.5459332943242","1","49","1.7203042715038","24","27","0.61538461538462","0.40983606557377","54522","1253.7928613224","44675","0.07489114658926","766","163","94","15","32.615564657695","15825","14338","1487","24982","22372","2610","18247","17980","267","319","311","8","510","507","3"
"1071486","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071486?gameHash=bfeed39f4f932c51&tab=overview","WC","2019-W","43755.398391204","G","5.3","9.19","1","Blue","Top","Zeros","GAM Esports","Akali","Xayah","LeBlanc","Nautilus","Syndra","Jayce","26.816666666667","0","0","4","4","9","17","0","0","0","0","0","0","0","2.7389333333333","0","0.18645121193288","0.96954630205096","0","8.0683","0","3","0","0","0","0","0","0","0","0","0","","0","16.000583333333","0","0","1","9","0","23.748133333333","0","1","13258","494.39403356122","0.35689673737483","0.18131505786513","9","0.33561218147918","0.10975609756098","2","0.074580484773151","3","3"," "," ","8045","167.32280919826","7375","-0.26979472140762","181","6","5","0","6.9732753262896","3101","3702","-601","4773","5373","-600","4519","5316","-797","81","82","-1","124","120","4"
"1071486","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071486?gameHash=bfeed39f4f932c51&tab=overview","WC","2019-W","43755.398391204","G","5.3","9.19","2","Blue","Jungle","Levi","GAM Esports","Lee Sin","Xayah","LeBlanc","Nautilus","Syndra","Jayce","26.816666666667","0","4","4","4","9","17","0","0","0","0","0","1","0","2.7389333333333","0.1491609695463","0","0.96954630205096","0","8.0683","0","3","0","3","0","0","0","0","0","0","0","","0","16.000583333333","0","0","1","9","0","23.748133333333","0","1","8394","313.01429459291","0.22596102078174","0.2450394388052","13","0.48477315102548","0.15853658536585","9","0.33561218147918","5","10"," "," ","9622","226.12952144189","8725","0.20886075949367","24","117","87","6","5.2579241765071","3297","2874","423","5860","4248","1612","3393","3105","288","54","53","1","85","75","10"
"1071486","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071486?gameHash=bfeed39f4f932c51&tab=overview","WC","2019-W","43755.398391204","G","5.3","9.19","3","Blue","Middle","Kiaya","GAM Esports","Ryze","Xayah","LeBlanc","Nautilus","Syndra","Jayce","26.816666666667","0","4","3","1","9","17","0","0","0","0","1","0","0","2.7389333333333","0.1491609695463","0.26103169670603","0.96954630205096","0","8.0683","0","3","0","0","0","0","0","0","0","0","0","","0","16.000583333333","0","0","1","9","0","23.748133333333","0","1","9511","354.66749533872","0.25602993431679","0.30314702269348","14","0.52206339341206","0.17073170731707","5","0.18645121193288","7","8"," "," ","11060","279.75288999378","10400","-0.16335540838852","232","13","12","0","9.136109384711","3584","3891","-307","5609","6138","-529","4386","5162","-776","85","104","-19","145","160","-15"
"1071486","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071486?gameHash=bfeed39f4f932c51&tab=overview","WC","2019-W","43755.398391204","G","5.3","9.19","4","Blue","ADC","Zin","GAM Esports","Tristana","Xayah","LeBlanc","Nautilus","Syndra","Jayce","26.816666666667","0","0","2","2","9","17","0","0","0","0","0","0","0","2.7389333333333","0","0.18645121193288","0.96954630205096","0","8.0683","0","3","0","0","0","0","0","0","0","0","0","","0","16.000583333333","0","0","1","9","0","23.748133333333","0","1","2632","98.147917961467","0.070851728222246","0.18677022046939","9","0.33561218147918","0.10975609756098","7","0.26103169670603","1","2"," "," ","8180","172.35699192045","7900","-0.4180225281602","206","2","1","0","7.7563704164077","3063","3361","-298","4490","5600","-1110","3284","3562","-278","81","95","-14","118","147","-29"
"1071486","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071486?gameHash=bfeed39f4f932c51&tab=overview","WC","2019-W","43755.398391204","G","5.3","9.19","5","Blue","Support","Slay","GAM Esports","Volibear","Xayah","LeBlanc","Nautilus","Syndra","Jayce","26.816666666667","0","1","4","6","9","17","0","0","0","0","0","0","0","2.7389333333333","0.037290242386576","0","0.96954630205096","0","8.0683","0","3","0","0","0","0","0","0","0","0","0","","0","16.000583333333","0","0","1","9","0","23.748133333333","0","1","3353","125.03418272219","0.090260579304404","0.083728260166807","37","1.3797389683033","0.45121951219512","5","0.18645121193288","12","13"," "," ","5630","77.26687383468","5325","-0.13566739606127","35","0","0","0","1.3051584835301","2054","2052","2","2961","3111","-150","2839","2606","233","15","12","3","21","21","0"
"1071486","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071486?gameHash=bfeed39f4f932c51&tab=overview","WC","2019-W","43755.398391204","G","5.3","9.19","6","Red","Top","Rest","J Team","Renekton","Pantheon","Qiyana","Yuumi","Heimerdinger","Veigar","26.816666666667","1","5","2","4","17","9","1","0","0","0","0","0","0","2.7389333333333","0.18645121193288","0","0.96954630205096","0","8.0683","3","0","0","0","0","0","0","0","0","0","1","","1","16.000583333333","1","1","9","1","1","23.748133333333","1","0","10541","393.07644499689","0.22618715533335","0.21253682340507","8","0.2983219390926","0.08695652173913","2","0.074580484773151","3","3"," "," ","11119","281.95301429459","9675","0.26979472140762","193","17","7","0","7.8309509011809","3702","3101","601","5373","4773","600","5316","4519","797","82","81","1","120","124","-4"
"1071486","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071486?gameHash=bfeed39f4f932c51&tab=overview","WC","2019-W","43755.398391204","G","5.3","9.19","7","Red","Jungle","Hana","J Team","Gragas","Pantheon","Qiyana","Yuumi","Heimerdinger","Veigar","26.816666666667","1","0","2","5","17","9","0","0","0","0","0","0","0","2.7389333333333","0","0.1491609695463","0.96954630205096","1","8.0683","3","0","3","0","1","0","0","2","0","0","1","","1","16.000583333333","1","1","9","1","1","23.748133333333","1","0","5596","208.67619639528","0.12007810655966","0.12089995277609","24","0.89496581727781","0.26086956521739","10","0.37290242386576","8","9"," "," ","7859","160.38682411436","7075","-0.20886075949367","18","104","65","12","4.5494095711622","2874","3297","-423","4248","5860","-1612","3105","3393","-288","53","54","-1","75","85","-10"
"1071486","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071486?gameHash=bfeed39f4f932c51&tab=overview","WC","2019-W","43755.398391204","G","5.3","9.19","8","Red","Middle","FoFo","J Team","Azir","Pantheon","Qiyana","Yuumi","Heimerdinger","Veigar","26.816666666667","1","7","2","3","17","9","1","0","0","0","0","0","1","2.7389333333333","0.26103169670603","0.1491609695463","0.96954630205096","0","8.0683","3","0","0","0","0","0","0","0","0","0","1","","1","16.000583333333","1","1","9","1","1","23.748133333333","1","0","18894","704.56183965196","0.40542454348433","0.2848343790056","10","0.37290242386576","0.10869565217391","7","0.26103169670603","2","2"," "," ","13691","377.86351771287","12250","0.16335540838852","255","33","24","5","10.739589807334","3891","3584","307","6138","5609","529","5162","4386","776","104","85","19","160","145","15"
"1071486","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071486?gameHash=bfeed39f4f932c51&tab=overview","WC","2019-W","43755.398391204","G","5.3","9.19","9","Red","ADC","Lilv","J Team","Kai'Sa","Pantheon","Qiyana","Yuumi","Heimerdinger","Veigar","26.816666666667","1","5","0","1","17","9","0","0","0","0","0","0","0","2.7389333333333","0.18645121193288","0","0.96954630205096","0","8.0683","3","0","0","0","0","0","0","0","0","0","1","","1","16.000583333333","1","1","9","1","1","23.748133333333","1","0","7370","274.82908638906","0.15814432547261","0.28775776383548","8","0.2983219390926","0.08695652173913","6","0.22374145431945","1","1"," "," ","13795","381.74170292107","12075","0.4180225281602","262","31","20","3","10.926041019267","3361","3063","298","5600","4490","1110","3562","3284","278","95","81","14","147","118","29"
"1071486","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071486?gameHash=bfeed39f4f932c51&tab=overview","WC","2019-W","43755.398391204","G","5.3","9.19","10","Red","Support","Koala","J Team","Alistar","Pantheon","Qiyana","Yuumi","Heimerdinger","Veigar","26.816666666667","1","0","3","12","17","9","0","0","0","0","0","0","0","2.7389333333333","0","0.037290242386576","0.96954630205096","0","8.0683","3","0","0","0","0","0","0","0","0","0","1","","1","16.000583333333","1","1","9","1","1","23.748133333333","1","0","4202","156.69359850839","0.090165869150055","0.09397108097776","42","1.5661901802362","0.45652173913043","3","0.11187072715973","14","14"," "," ","6901","124.66277190802","6100","0.13566739606127","33","0","0","0","1.230577998757","2052","2054","-2","3111","2961","150","2606","2839","-233","12","15","-3","21","21","0"
"1071486","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071486?gameHash=bfeed39f4f932c51&tab=overview","WC","2019-W","43755.398391204","G","5.3","9.19","100","Blue","Team","Team","GAM Esports"," ","Xayah","LeBlanc","Nautilus","Syndra","Jayce","26.816666666667","0","9","17","17","9","17"," "," "," "," ","1","1","0","2.7389333333333","0.33561218147918","0.63393412057178","0.96954630205096","0","8.0683","0","3","0","3","0","0","0","0","0","0","0","13.302266666667","0","16.000583333333","0","0","1","9","0","23.748133333333","0","1","37148","1385.2579241765"," "," ","82","3.0577998756992","1","28","1.0441267868241","28","36","0.33333333333333","0.26086956521739","42537","922.82908638906","39725","-0.17146144994246","678","138","105","6","30.428837787446","15099","15880","-781","23693","24470","-777","18421","19751","-1330","316","346","-30","493","523","-30"
"1071486","https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071486?gameHash=bfeed39f4f932c51&tab=overview","WC","2019-W","43755.398391204","G","5.3","9.19","200","Red","Team","Team","J Team"," ","Pantheon","Qiyana","Yuumi","Heimerdinger","Veigar","26.816666666667","1","17","9","25","17","9"," "," "," "," ","0","0","1","2.7389333333333","0.63393412057178","0.33561218147918","0.96954630205096","1","8.0683","3","0","3","0","1","0","0","2","0","0","1","13.302266666667","1","16.000583333333","1","1","9","1","1","23.748133333333","1","0","46603","1737.8371659416"," "," ","92","3.4307022995649","1","28","1.0441267868241","28","29","0.48387096774194","0.25490196078431","53365","1326.6078309509","47175","0.17146144994246","761","185","116","20","35.2765692977","15880","15099","781","24470","23693","777","19751","18421","1330","346","316","30","523","493","30"
"1071491","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071491?gameHash=35e41b8ba41d1599","WC","2019-W","43755.434421296","G","5.4","9.19","1","Blue","Top","Vizicsacsi","Splyce","Cho'gath","Renekton","Ryze","Kayle","Rumble","LeBlanc","34.266666666667","1","7","1","7","20","9","2","0","0","0","1","0","0","9.0720333333333","0.20428015564202","0","0.84630350194553","0","7.1854666666667","2","2","1","0","1","0","0","0","0","0","0","","1","15.442016666667","1","1","11","1","1","28.37335","1","0","17473","509.91245136187","0.22141544699994","0.233227101304","24","0.70038910505837","0.19047619047619","8","0.23346303501946","13","16"," "," ","14847","302.83540856031","14600","0.13076474022183","254","4","0","0","7.5291828793774","3872","2784","1088","5931","4446","1485","4539","4257","282","83","61","22","139","100","39"
"1071491","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071491?gameHash=35e41b8ba41d1599","WC","2019-W","43755.434421296","G","5.4","9.19","2","Blue","Jungle","Xerxe","Splyce","Rek'Sai","Renekton","Ryze","Kayle","Rumble","LeBlanc","34.266666666667","1","8","2","5","20","9","3","0","0","0","0","1","0","9.0720333333333","0.23346303501946","0.029182879377432","0.84630350194553","0","7.1854666666667","2","2","0","2","0","0","0","0","0","0","0","","1","15.442016666667","1","1","11","1","1","28.37335","1","0","12626","368.46303501946","0.15999493125515","0.19439022964997","29","0.84630350194553","0.23015873015873","13","0.37937743190661","13","13"," "," ","13119","252.40739299611","11750","0.25419664268585","38","130","86","12","4.9027237354086","2820","3187","-367","4454","4897","-443","3386","3662","-276","43","64","-21","84","104","-20"
"1071491","http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071491?gameHash=35e41b8ba41d1599","WC","2019-W","43755.434421296","G","5.4","9.19","3","Blue","Middle","Humanoid","Splyce","Akali","Renekton","Ryze","Kayle","Rumble","LeBlanc","34.266666666667","1","2","1","4","20","9","0","0","0","0","0","0","0","9.0720333333333","0.058365758754864","0","0.84630350194553","0","7.1854666666667","2","2","0","0","0","0","0","0","0","0","0","","1","15.442016666667","1","1","11","1","1","28.37335","1","0","19141","558.58949416342","0.24255211303301","0.22322570785143","16","0.46692607003891","0.12698412698413","5","0.14591439688716","5","7"," "," ","14402","289.84902723735","13975","0.28396322778345","300","25","16","9","9.4844357976654","3272","3014","258","5290","4848","442","4763","4160","603","88","74","14","153","128","25"
